,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
GBA3,1.5779511,2.341694,1.9898592,2.0665288,1.6201328,1.6281996,1.5694969,2.3503165,2.1446,1.7513847,2.0273116,2.1675255,1.3773369,2.14108,1.789245,1.8659146,1.4195186,1.4275854,1.3688827,2.1497023,1.9439857,1.5507705,1.8266973,1.9669113
ARPIN-AP3S2,0.3072497,-0.20945293,-0.026968004,0.0112417,0.0027567453,0.047926307,0.17640898,0.25297874,-0.10985391,0.12729076,-0.047358636,0.21082594,0.06470141,-0.4520012,-0.2695163,-0.23130658,-0.23979154,-0.19462198,-0.06613931,0.010430455,-0.3524022,-0.11525753,-0.28990692,-0.031722352
LINC01018,1.6948054,1.6294253,1.5998524,1.8125975,1.684984,1.4889839,1.2347101,1.6612091,1.686245,1.4052418,0.88488847,1.7075391,1.8040494,1.7386693,1.7090964,1.9218415,1.794228,1.5982279,1.3439541,1.7704531,1.795489,1.5144858,0.9941325,1.8167831
DNAH10OS,-0.7894251,-0.6010523,-0.24583425,-0.7467294,-0.33953044,-0.68865174,-0.79067683,-0.22947063,-0.7859811,-0.5124793,-0.63380706,-0.08392174,-0.6169001,-0.4285273,-0.07330924,-0.5742044,-0.16700543,-0.51612675,-0.61815184,-0.056945622,-0.61345613,-0.33995432,-0.46128207,0.088603266
PCDHA10,0.66066074,0.017642781,0.58889014,0.36567688,-0.49556547,-0.4030095,0.0016991413,-0.13424964,-0.21044521,-0.121165976,0.21031183,0.47367263,0.52487683,-0.118141145,0.45310622,0.22989295,-0.6313494,-0.53879344,-0.13408479,-0.27003357,-0.34622914,-0.2569499,0.074527904,0.33788872
ARPC4-TTLL3,-0.2699723,-0.54964155,0.56655174,-0.0019464439,-0.9305495,-0.35655692,-0.5615769,0.06608433,0.22780654,-0.41554105,-0.50502294,-0.23641379,-0.45343518,-0.73310447,0.38308883,-0.18540935,-1.1140124,-0.5400198,-0.7450398,-0.11737857,0.044343635,-0.599004,-0.68848586,-0.4198767
EEF1A1P13,-0.10474594,-0.25261813,-0.35031778,-0.5443694,-0.050187413,-0.24772553,-0.21984604,-0.2632955,-0.21539938,-0.28513157,-0.15790053,-0.25827736,0.04628463,-0.101587564,-0.1992872,-0.39333883,0.10084316,-0.09669496,-0.06881547,-0.11226493,-0.064368814,-0.134101,-0.006869957,-0.10724679
PCDH10-DT,-0.56829023,-0.56829023,-0.56829023,-0.26362982,-0.40210998,-0.44756338,-0.56829023,-0.35243168,-0.48912957,-0.56829023,-0.56829023,-0.36607528,-0.5146375,-0.5146375,-0.5146375,-0.20997703,-0.3484572,-0.3939106,-0.5146375,-0.2987789,-0.43547678,-0.5146375,-0.5146375,-0.31242248
LINC02762,-0.6323852,-0.1513531,-0.4199491,-0.06925843,-0.39452717,-0.30793858,-0.4839024,-0.16388676,-0.37235555,-0.5632543,0.21858273,-0.21468331,-0.6117935,-0.13076144,-0.39935744,-0.048666768,-0.3739355,-0.2873469,-0.46331072,-0.1432951,-0.35176387,-0.5426626,0.2391744,-0.19409165
ZNF718,-0.026105694,0.010140595,0.4482607,0.10152049,0.11042043,0.08711147,0.14541706,0.3248687,0.24819618,0.018883089,0.24606033,0.49639812,-0.16547906,-0.12923278,0.3088873,-0.037852883,-0.028952949,-0.052261904,0.0060436875,0.18549533,0.10882281,-0.12049029,0.10668695,0.35702473
SMIM20,-0.11696804,-0.25506783,-0.30492654,-0.5061843,-0.21728337,0.02184124,-0.2252708,-0.122547954,-0.41418654,-0.3865883,-0.0014513348,-0.12374119,-0.08993211,-0.22803189,-0.2778906,-0.47914833,-0.19024743,0.04887718,-0.19823486,-0.09551202,-0.3871506,-0.35955235,0.025584605,-0.09670525
EDIL3-DT,-0.8223884,-0.9467808,-0.19120772,-0.8002398,-0.7636845,-0.9090099,-0.74664605,-0.68377334,-0.5993552,-0.81516093,-0.6826686,-1.0261172,-0.74004763,-0.86444,-0.10886693,-0.717899,-0.68134373,-0.8266691,-0.66430527,-0.60143256,-0.51701444,-0.73282015,-0.60032785,-0.9437764
RPSAP70,0.033819407,0.34823284,0.29145306,0.45524195,0.6884397,0.6042885,0.7437677,0.9295671,0.6747993,0.16005313,0.27328628,0.509769,0.06753673,0.38195014,0.3251704,0.48895925,0.72215706,0.63800585,0.777485,0.96328443,0.70851666,0.19377045,0.30700362,0.54348636
PURPL,-0.41800585,-0.011438269,0.06602775,-0.41113997,-0.4826917,-0.8115444,-0.09282207,0.21931468,-0.3973281,-0.17551705,-0.32595953,0.31958422,-0.58914065,-0.18257305,-0.10510703,-0.58227473,-0.6538265,-0.9826792,-0.26395684,0.048179895,-0.5684629,-0.34665185,-0.49709433,0.14844944
LINC02499,0.6689555,1.0327096,1.4446374,0.9598717,1.1010233,0.6514749,0.78101707,1.6159071,0.9392609,0.9208728,1.2398432,1.5816635,0.8322284,1.1959826,1.6079104,1.1231446,1.2642963,0.8147478,0.94429004,1.77918,1.1025338,1.0841458,1.4031162,1.7449365
LRRC37BP1,-0.1694218,-0.46789244,-0.14714035,-0.26765358,-0.19719863,-0.16140352,-0.32804644,-0.52129585,-0.28230742,-0.32160807,-0.48341966,0.033631194,-0.061014704,-0.35948533,-0.03873325,-0.15924647,-0.08879153,-0.05299642,-0.21963933,-0.41288874,-0.1739003,-0.21320096,-0.37501255,0.1420383
CDK3,-0.030932754,0.14628461,0.56644845,-0.2635649,0.18484035,-0.085731626,-0.43172958,0.51321274,0.35443997,-0.22027223,0.05842849,0.4333638,0.27456397,0.45178133,0.87194514,0.041931808,0.49033707,0.2197651,-0.12623286,0.8187095,0.65993667,0.085224494,0.36392522,0.7388605
LINC02701,0.3182835,0.28033486,0.53693783,0.19985338,0.8702055,0.032612048,0.2755773,0.35670578,0.28128222,0.5282889,0.33915415,0.5584853,0.1831981,0.14524946,0.40185243,0.06476797,0.7351201,-0.102473356,0.1404919,0.22162038,0.14619681,0.3932035,0.20406875,0.42339993
GPR162,-0.029742908,0.40149832,0.47361505,0.63002,0.7269312,0.39121085,0.6970426,0.41234386,0.66848844,0.27978444,-0.15159969,0.02931319,0.19927652,0.6305177,0.70263445,0.8590394,0.9559506,0.6202303,0.926062,0.64136326,0.8975079,0.50880384,0.07741974,0.2583326
ATP6V1E2,-0.12911688,0.41089195,0.6947216,0.5541962,0.030821577,0.3774213,0.1513683,0.16807583,0.18518642,0.24469528,0.61765945,0.30109715,-0.2546655,0.28534335,0.569173,0.42864758,-0.09472704,0.25187266,0.025819689,0.042527214,0.0596378,0.11914666,0.49211085,0.17554854
GLI4,0.012692434,-0.063962564,0.24820425,-0.14980008,-0.17708185,0.35811678,0.28345966,0.04557235,0.041431718,-0.12816796,-0.2339511,0.16273913,0.027596477,-0.04905852,0.26310828,-0.13489604,-0.16217782,0.37302083,0.29836372,0.060476396,0.056335762,-0.11326391,-0.21904707,0.17764316
SELENOP,1.0154197,1.1401157,0.9797556,1.0699574,1.1812333,0.9385693,0.610467,1.4056437,1.0997443,1.3413391,0.9299517,1.5168023,0.97442067,1.0991167,0.9387566,1.0289583,1.1402342,0.89757025,0.569468,1.3646446,1.0587453,1.30034,0.88895273,1.4758033
SNHG18,-1.1440557,-1.1542717,-0.96284735,-0.6874981,-0.8137266,-1.2097102,-0.8785099,-1.1390138,-1.0675746,-0.8075885,-0.75893235,-1.2028718,-1.0299082,-1.0401242,-0.8486998,-0.57335055,-0.6995791,-1.0955627,-0.76436234,-1.0248662,-0.9534271,-0.69344103,-0.6447848,-1.0887243
PRODH2,0.56312096,0.89964736,1.4088535,0.9563049,1.2687142,0.6883865,1.1722542,1.3286572,1.239851,0.6164106,1.0141058,1.3334835,0.67478734,1.0113138,1.52052,1.0679713,1.3803806,0.8000529,1.2839206,1.4403236,1.3515174,0.728077,1.1257722,1.4451499
ZBED3-AS1,0.018223079,0.33015597,0.33383906,0.27662307,0.0522416,-0.12630273,0.12006715,0.22275236,-0.11403345,0.061448563,0.12774241,0.49442747,0.14018866,0.45212156,0.45580465,0.39858866,0.17420718,-0.004337147,0.24203274,0.34471795,0.007932134,0.18341415,0.249708,0.6163931
GMDS-DT,0.23983245,0.47802696,-0.09552714,0.20104645,-0.08610401,0.24070406,0.38935933,0.33030507,0.19020629,-0.19798912,-0.21732414,0.081243046,0.079916805,0.3181113,-0.2554428,0.04113081,-0.24601966,0.08078842,0.22944368,0.17038943,0.030290648,-0.35790476,-0.37723976,-0.078672595
GLUD1P3,-0.31028768,-0.5318004,-0.357627,-0.43952677,0.24767424,0.15900636,-0.4284586,0.12395104,-0.4982869,0.28441733,-0.33109793,-0.0071627535,-0.20692341,-0.4284361,-0.25426275,-0.3361625,0.35103852,0.26237065,-0.32509434,0.2273153,-0.3949226,0.38778162,-0.22773366,0.096201524
ZFPM2-AS1,-0.53960353,-0.7537124,-0.40379763,-0.6759145,-0.7995326,-0.5367605,-0.24813524,-0.38422513,-0.6546094,-0.47356126,-0.5362989,-0.70568734,-0.57271856,-0.78682745,-0.4369127,-0.70902956,-0.8326476,-0.56987554,-0.2812503,-0.4173402,-0.6877244,-0.5066763,-0.5694139,-0.7388024
THAP9-AS1,0.027571522,0.05916334,0.4340436,0.17649606,-0.16905509,0.058148846,0.08060374,0.0814464,-0.03176113,0.49261054,0.24829346,0.633731,0.031249668,0.06284148,0.43772173,0.1801742,-0.16537695,0.061826993,0.084281884,0.085124545,-0.028082982,0.4962887,0.2519716,0.63740915
BMS1P2,-0.5500447,0.32834584,0.9224566,-0.10398649,0.19219808,-0.16884103,0.15070282,0.5016983,-0.1527671,0.0066690473,0.13679533,0.08817769,-0.728385,0.15000561,0.7441164,-0.2823267,0.013857856,-0.34718126,-0.027637407,0.3233581,-0.33110732,-0.17167118,-0.0415449,-0.09016254
RIPK2-DT,-0.46517628,-0.44137463,0.06261232,-0.2104221,0.24842426,-0.45785755,-0.39395988,-0.18189348,-0.0019319234,-0.056757167,-0.39277217,0.1786351,-0.5845289,-0.56072724,-0.0567403,-0.3297747,0.12907165,-0.5772102,-0.5133125,-0.3012461,-0.12128454,-0.17610979,-0.5121248,0.05928249
LINC01843,-0.021585735,0.17314334,0.36645982,0.31194168,0.41856572,0.3447564,0.18073729,0.6782569,0.1870075,0.27486554,-0.20642507,0.54645544,-0.037713654,0.15701541,0.3503319,0.29581377,0.4024378,0.32862848,0.16460937,0.662129,0.17087957,0.25873762,-0.22255298,0.5303275
ZNF674,0.036195107,0.2677339,0.011245434,-0.4449918,-0.1850139,-0.3998646,0.063819215,-0.5175581,-0.27745467,0.097948596,-0.40392375,0.13449478,-0.012964971,0.21857382,-0.037914645,-0.4941519,-0.23417398,-0.44902468,0.0146591365,-0.56671816,-0.32661474,0.048788518,-0.4530838,0.0853347
TMED7-TICAM2,0.0688571,-1.3343471,-0.08636317,-0.62607855,-1.807382,-0.30822226,0.0649804,-1.1685201,-1.2215993,-0.028675864,-0.057997845,0.05500733,-0.12354717,-1.5267514,-0.27876744,-0.8184828,-1.9997863,-0.50062656,-0.12742387,-1.3609244,-1.4140036,-0.22108014,-0.25040212,-0.13739693
LINC00923,-0.14532162,-0.22918382,0.46293435,-0.3597701,-0.22595292,-0.29611614,0.021030223,-0.20082487,0.013099213,-0.064448655,0.7630395,0.27758494,-0.14673182,-0.23059402,0.46152416,-0.36118028,-0.22736312,-0.29752633,0.01962003,-0.20223507,0.011689019,-0.06585885,0.76162934,0.27617475
ZNF345,-0.21357588,-0.31026465,0.26186633,0.32597062,0.17748246,-0.5117324,-0.57459146,-0.052675422,0.182821,-0.33839473,0.20766191,0.2612157,-0.41018438,-0.50687313,0.06525785,0.12936214,-0.019126028,-0.7083409,-0.77119994,-0.24928391,-0.013787478,-0.5350032,0.011053428,0.0646072
SHANK3,0.27844754,0.82679653,0.88535935,0.47084567,0.6717443,0.32213593,0.90694976,0.8742715,0.78802794,0.33087727,0.55744797,0.80167145,0.3057634,0.8541124,0.9126752,0.49816152,0.69906014,0.34945178,0.9342656,0.90158737,0.8153438,0.35819313,0.5847638,0.8289873
SYT9-AS1,0.022492949,0.46638617,0.54711807,0.1074599,0.41218334,0.22222343,-0.31513557,0.5850249,0.51006067,0.6023125,0.58799547,0.9610892,0.15261593,0.59650916,0.6772411,0.23758289,0.5423063,0.35234642,-0.18501258,0.71514785,0.6401837,0.73243546,0.7181184,1.0912122
ZNF550,0.18449387,-0.019536633,0.3561745,-0.28511626,-0.28275776,0.056522153,-0.21751463,-0.0028317408,-0.21203944,-0.081369676,0.030890422,-0.312047,0.08442677,-0.11960374,0.2561074,-0.38518336,-0.38282487,-0.043544948,-0.31758174,-0.10289884,-0.31210655,-0.18143678,-0.06917668,-0.4121141
LINC02615,0.43015146,0.31759652,1.3281689,0.22652318,0.5199394,-0.6064373,0.10270205,0.24051496,0.2300018,0.2943667,0.14809625,0.5268309,0.47885126,0.3662963,1.3768686,0.27522296,0.5686392,-0.5577375,0.15140183,0.28921473,0.2787016,0.34306645,0.19679603,0.5755307
LINC01094,-0.20233363,-0.38259014,-0.4414943,-0.3675427,-0.55558246,-0.4341848,-0.44476017,-0.57029796,-0.4596141,-0.19236985,-0.16014099,-0.5764763,-0.17439617,-0.35465267,-0.4135568,-0.33960524,-0.527645,-0.40624732,-0.4168227,-0.5423605,-0.43167663,-0.16443239,-0.13220353,-0.5485388
RPL32P3,-0.08780869,-0.2482009,0.46244884,-0.27451605,-0.095190376,-0.124901235,0.24959716,0.4275904,0.16506684,0.059415754,-0.36693877,0.20737742,-0.20350578,-0.36389798,0.34675175,-0.39021313,-0.21088746,-0.24059832,0.13390008,0.3118933,0.049369752,-0.056281332,-0.48263586,0.09168033
MALAT1,-0.31566015,0.58877367,0.27079767,-0.12641117,0.55722773,-0.32486907,1.0872498,-0.08887421,0.22606468,0.115267165,0.5262149,-0.06389989,-0.48115045,0.42328337,0.10530737,-0.29190147,0.39173743,-0.49035937,0.9217595,-0.25436452,0.060574383,-0.050223134,0.3607246,-0.22939019
LINC02482,0.09567267,0.04202954,-0.4339506,-0.12566434,0.26625177,0.29511687,0.06558576,-0.19062544,-0.11238146,0.03704439,-0.012140554,0.40529656,0.24241385,0.18877073,-0.28720942,0.021076843,0.41299295,0.44185805,0.21232694,-0.043884262,0.034359723,0.18378557,0.13460062,0.5520377
ABCA11P,-0.13791299,0.30837527,-0.30425727,-0.44420367,-0.16181323,-0.32154712,-0.17888542,-5.2437383e-05,-0.60896045,0.06378968,-0.19366515,-0.010809641,-0.23543745,0.2108508,-0.40178174,-0.54172814,-0.2593377,-0.41907158,-0.27640986,-0.0975769,-0.7064849,-0.033734784,-0.2911896,-0.10833411
MTA1-DT,-0.19219492,-0.34761453,-0.37995484,-0.86096835,-0.31333944,-0.045885738,-0.108355016,-0.20884548,-0.23920526,-0.31727606,0.044948686,-0.32224467,0.05470921,-0.10071039,-0.13305071,-0.6140642,-0.06643531,0.2010184,0.13854912,0.038058653,0.0076988786,-0.070371926,0.29185283,-0.07534054
LINC02754,0.7053387,1.2558646,0.5773473,0.8776557,0.9868849,0.5755486,0.5935197,0.9627875,1.411233,0.5666275,0.50195175,0.878413,0.6453571,1.195883,0.51736563,0.81767404,0.92690325,0.51556695,0.53353804,0.90280586,1.3512514,0.50664586,0.4419701,0.8184314
PCDHA12,-0.14324744,0.15430903,-0.0789443,0.39096674,0.15167181,-0.6082042,-0.29227114,0.23631077,0.35586917,-0.023839576,0.47596133,-0.14718314,-0.35295895,-0.055402473,-0.28865582,0.18125524,-0.058039695,-0.8179157,-0.5019826,0.026599258,0.14615767,-0.23355108,0.26624984,-0.35689464
FAM86EP,0.11399314,-0.31319875,0.06896903,0.075262696,0.3675352,0.1101382,0.3855143,0.45336226,-0.24111809,-0.02701841,-0.33392766,0.103041895,0.012690172,-0.41450173,-0.032333933,-0.02604027,0.26623225,0.008835234,0.28421134,0.3520593,-0.34242105,-0.12832138,-0.4352306,0.0017389283
LINC01609,0.028465385,1.1622484,0.38739586,0.47381526,-0.14820008,0.49982235,0.82129216,0.8698464,0.40626407,0.3895318,0.4021492,0.9060397,0.16664395,1.300427,0.52557445,0.6119938,-0.010021523,0.6380009,0.95947075,1.0080249,0.54444265,0.5277103,0.5403278,1.0442183
PCDHGA12,-1.4524314,-1.2875849,-0.9851221,-1.1902075,-1.4282368,-1.0625578,-0.66363674,-0.9736521,-1.26841,-1.5322524,-1.0003589,-0.8930523,-1.3540635,-1.189217,-0.88675416,-1.0918396,-1.3298689,-0.9641899,-0.5652688,-0.8752842,-1.170042,-1.4338845,-0.901991,-0.79468435
GUSBP3,-0.42833418,0.13276044,0.3881531,0.3572575,0.5896372,-0.06408867,0.28318015,-0.049437806,0.37901542,0.14730485,0.30777112,0.18977046,-0.25760922,0.3034854,0.55887806,0.5279825,0.76036215,0.106636286,0.4539051,0.12128715,0.5497404,0.31802982,0.47849607,0.36049542
SHLD3,-0.4218514,-0.1697145,-0.2988839,-0.34719485,0.26435906,-0.053142298,-0.06806856,0.35696468,-0.1871332,0.19958611,0.14362833,-0.3662292,-0.33975327,-0.08761638,-0.21678576,-0.26509672,0.34645718,0.028955821,0.0140295625,0.4390628,-0.105035074,0.28168422,0.22572646,-0.28413108
CCDC71L,-0.06989782,-0.62560254,-0.2345173,-0.07396804,-0.5481367,0.029907292,-0.0017849812,-0.42833123,-0.31920686,-0.63989407,-0.3326608,-0.5891648,-0.18993369,-0.7456384,-0.35455316,-0.1940039,-0.6681726,-0.09012856,-0.12182084,-0.5483671,-0.43924272,-0.7599299,-0.45269665,-0.7092006
TMEM200B,0.051478513,0.10526903,0.32861587,0.1401069,0.29634413,0.09184101,0.050273385,0.19443588,0.1275636,-0.13463512,-0.02741063,0.36292177,-0.17901218,-0.12522167,0.098125175,-0.0903838,0.06585343,-0.13864969,-0.18021731,-0.03605482,-0.1029271,-0.36512583,-0.25790134,0.13243107
PCDHGB6,0.11906523,0.0799445,0.32946342,0.26732665,0.15102008,0.30764344,0.32099342,0.17597952,0.17096162,0.20059022,-0.18852526,0.22876273,0.2532332,0.21411246,0.4636314,0.40149462,0.28518802,0.44181138,0.4551614,0.31014746,0.3051296,0.33475816,-0.054357305,0.3629307
C1orf210,-0.019534953,0.22770812,0.3106072,0.18710229,0.40207395,0.14818127,-0.08294512,0.6572901,0.22237903,0.28615138,-0.04913685,0.3693721,-0.17911029,0.06813277,0.15103185,0.027526945,0.2424986,-0.011394069,-0.24252047,0.49771476,0.062803686,0.12657604,-0.20871219,0.20979676
MAILR,-0.116129495,-0.5247979,-0.05345538,0.09338721,-0.09883748,-0.36748102,-0.21612509,-0.51843894,0.36277124,0.18124628,0.03223388,-0.19783427,0.13560307,-0.27306536,0.19827718,0.34511977,0.15289508,-0.115748465,0.035607472,-0.26670638,0.6145038,0.43297884,0.28396642,0.05389829
TUG1,-0.67604345,-0.57947415,-0.3772803,-0.59590626,-0.8109618,-0.6015172,-0.45729178,-0.8050952,-0.6981624,-0.854718,-0.24390142,-0.43938404,-0.65902114,-0.56245184,-0.36025798,-0.57888395,-0.7939395,-0.5844949,-0.44026947,-0.7880729,-0.68114007,-0.8376957,-0.2268791,-0.42236173
TRNP1,-0.6682461,-0.202401,0.03381824,-0.5128541,0.052157078,-0.31286263,-0.020740842,0.08137478,-0.888856,-0.43403557,-0.0009340081,-0.005550393,-1.2458465,-0.78000134,-0.5437821,-1.0904545,-0.52544326,-0.890463,-0.5983412,-0.4962256,-1.4664564,-1.0116359,-0.57853436,-0.58315074
PCAT1,0.5613633,0.96908426,1.3344866,0.6022198,0.15556186,0.3095588,0.31700212,0.79126894,0.99163824,0.48601884,0.3099982,0.91244626,0.43967625,0.8473972,1.2127995,0.4805328,0.03387484,0.18787178,0.1953151,0.6695819,0.86995125,0.3643318,0.18831119,0.7907592
PCDHGA5,-0.76148295,-0.7456889,-0.6204819,-0.6501395,-0.68756443,-0.9581304,-0.34518996,-0.29851913,-1.0796673,-0.68183917,-0.4545895,-0.5283649,-0.51078403,-0.49498996,-0.36978295,-0.39944056,-0.43686548,-0.70743144,-0.094491005,-0.04782018,-0.8289684,-0.4311402,-0.20389053,-0.27766594
LINC02949,-0.5190886,0.7260496,-0.42669997,0.2992029,-0.15214466,-0.5740517,0.30319262,0.04300094,0.28519592,-0.29530483,0.14956397,-0.044945117,-0.51111114,0.7340271,-0.41872248,0.30718037,-0.14416717,-0.5660742,0.3111701,0.050978422,0.2931734,-0.28732735,0.15754145,-0.036967635
CPP,0.49598545,0.019382808,0.17176089,0.15076639,-0.15779416,0.4581245,0.17801636,-0.007405783,-0.11731299,0.14316618,-0.3698389,-0.20974347,0.5061425,0.02953988,0.18191795,0.16092345,-0.1476371,0.46828157,0.18817343,0.002751287,-0.10715592,0.15332325,-0.35968181,-0.1995864
PCDHGA7,-0.9893013,-0.8872804,-1.2420719,-0.7619751,-0.8457841,-0.9523614,-0.6324739,-0.7401752,-1.2463421,-0.90364313,-0.974474,-1.241384,-0.7225555,-0.62053454,-0.97532606,-0.49522927,-0.57903826,-0.68561554,-0.36572805,-0.47342935,-0.97959626,-0.6368973,-0.70772815,-0.9746382
HOXA-AS2,-0.61777014,-0.5649771,-0.61777014,-0.61777014,-0.41470394,-0.4494341,-0.5191648,-0.4500684,-0.40666467,-0.49954256,-0.5281776,-0.5074542,-0.57148546,-0.51869243,-0.57148546,-0.57148546,-0.36841923,-0.4031494,-0.4728801,-0.4037837,-0.36037996,-0.45325786,-0.4818929,-0.4611695
SLC10A5,0.37347466,0.5545187,1.0625465,0.53002334,0.6971127,0.11161555,0.022986202,0.72321594,0.7087042,0.87722605,0.5309967,1.209308,0.45107156,0.6321156,1.1401434,0.60762024,0.7747096,0.18921246,0.10058311,0.80081284,0.7863011,0.95482296,0.6085936,1.2869049
EIF5AL1,-0.30222523,-0.19150591,-0.30320224,-0.28906262,-0.19258396,-0.14563566,0.17036985,-0.055643603,-0.06826264,-0.25345507,0.012581023,-0.2358048,-0.165998,-0.055278674,-0.166975,-0.15283538,-0.056356728,-0.009408429,0.30659708,0.08058363,0.0679646,-0.11722784,0.14880826,-0.09957756
PRSS51,0.009525288,0.4028362,0.7659722,0.55061954,0.5439325,0.15886998,0.21134843,1.1458198,1.1208167,0.20766763,0.50732595,1.1401491,-0.25860453,0.13470638,0.49784237,0.28248972,0.27580267,-0.109259844,-0.056781396,0.87768996,0.8526869,-0.06046219,0.23919612,0.8720193
GASAL1,-0.46324798,-0.1873061,0.3400679,-0.2340518,-0.34088084,0.16601063,0.009480641,-0.5546019,-0.6968673,-0.105522975,-0.19435461,-0.6405242,-0.49657062,-0.22062874,0.30674526,-0.26737443,-0.37420347,0.132688,-0.023841992,-0.58792454,-0.7301899,-0.13884561,-0.22767724,-0.67384684
ALG11,0.3473473,0.1873983,0.3491392,0.18397793,-0.13902313,-0.2420561,-0.5942407,-0.45424658,-0.7371758,0.26562455,0.33278894,0.45986435,0.28487292,0.12492393,0.28666484,0.12150356,-0.2014975,-0.30453047,-0.6567151,-0.51672095,-0.7996502,0.20315018,0.27031457,0.39738998
ATXN7L3B,-0.18327735,-0.09656681,0.070934124,-0.13439307,-0.19861247,-0.13453634,-0.12833911,0.07984333,-0.2851534,-0.033309635,0.044903107,0.13882564,-0.04040654,0.046304002,0.21380493,0.008477747,-0.055741653,0.008334473,0.014531702,0.22271414,-0.14228258,0.109561175,0.18777391,0.28169644
PRKDC,-0.98521936,-0.7742695,-0.40348935,-0.24182397,-0.45003632,-0.53929096,-0.34034586,-0.64467126,-0.3859493,-0.6004341,-0.57353127,-0.34758967,-0.95627177,-0.74532187,-0.37454173,-0.21287635,-0.4210887,-0.5103433,-0.31139824,-0.6157236,-0.3570017,-0.5714865,-0.5445837,-0.31864205
PCDHGA6,-0.99848515,-1.0645086,-0.9117708,-0.69860154,-1.4776644,-0.72586435,-0.95887727,-0.70279473,-1.3510561,-1.302477,-0.9388929,-0.8330514,-0.71659935,-0.78262275,-0.629885,-0.41671574,-1.1957786,-0.44397855,-0.67699146,-0.42090893,-1.0691702,-1.0205913,-0.6570071,-0.5511656
OTUD6B-AS1,-0.060391836,-0.035050385,-0.06329894,-0.14158618,-0.37369362,-0.1014587,-0.17594098,-0.13369416,-0.17068343,0.02381804,-0.072241545,0.09920688,-0.11319341,-0.08785196,-0.11610052,-0.19438776,-0.4264952,-0.15426028,-0.22874255,-0.18649574,-0.22348501,-0.028983535,-0.12504312,0.046405304
PCDHGA8,-0.53235203,-0.07796482,-0.24422574,-0.28085274,-0.550474,-0.50360656,-0.06950262,-0.16250889,-0.592742,0.16972712,-0.09859084,0.16157669,-0.41634887,0.038038343,-0.12822258,-0.16484958,-0.43447083,-0.3876034,0.04650054,-0.046505727,-0.47673887,0.28573027,0.01741232,0.27757984
UTP14C,-0.12913257,-0.1345796,-0.07947793,-0.0634907,-0.10573873,-0.18019657,-0.11823454,-0.03330373,-0.3042086,0.112572536,0.03382962,0.038433686,0.2575862,0.25213918,0.30724084,0.32322806,0.28098005,0.20652221,0.26848423,0.35341504,0.08251017,0.4992913,0.4205484,0.42515248
